LFQ intensity 401#1	LFQ intensity 401#2	LFQ intensity 401#3	LFQ intensity 401#4	LFQ intensity WT#1	LFQ intensity WT#2	LFQ intensity WT#3	LFQ intensity WT#4	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	id
30.1613483428955	29.9750061035156	29.9019622802734	29.9590606689453	29.8218936920166	29.5692977905273	29.8149452209473	29.7972717285156				18	18	18	67.9	67.9	67.9	34.49	0	91.835	8205400000	74	A6TCX3	A6TCX3	1047
30.2780818939209	30.9112071990967	29.9845447540283	30.3269958496094	30.1962451934814	29.0425224304199	29.7136001586914	29.3101673126221				8	8	8	26.9	26.9	26.9	19.153	0	27.334	9514700000	43	A6TCX9	A6TCX9	1048
NaN	26.7504711151123	27.1511249542236	27.9951801300049	27.1883907318115	27.5081653594971	27.6054077148438	27.5295467376709				4	4	4	16.3	16.3	16.3	36.996	0	6.0576	1369000000	19	A6TCY0	A6TCY0	1049
27.4542675018311	27.9961490631104	NaN	28.2132663726807	27.8708534240723	27.9577598571777	28.3736000061035	27.9342155456543				2	2	2	19.3	19.3	19.3	15.81	0	10.923	1825100000	17	A6TCY4	A6TCY4	1050
27.0976810455322	27.9903717041016	27.4486865997314	27.3298854827881	28.6758975982666	28.0458316802979	28.2124328613281	27.8433208465576				2	2	2	18.4	18.4	18.4	15.181	0	36.843	2010600000	13	A6TCY5	A6TCY5	1051
30.5147457122803	30.7848777770996	30.4870204925537	30.563383102417	31.1411437988281	31.2019805908203	31.2019214630127	31.0213508605957				9	9	9	44.3	44.3	44.3	28.164	0	85.133	16138000000	87	A6TCY6	A6TCY6	1052
28.3123321533203	27.8599987030029	28.326587677002	27.7083301544189	28.5721035003662	28.3976249694824	28.6234874725342	28.6734409332275				3	3	3	20.6	20.6	20.6	20.521	0	7.7512	2740400000	18	A6TCY7	A6TCY7	1053
31.7680931091309	31.9045486450195	31.6315746307373	31.5758762359619	32.6796569824219	32.6727600097656	32.1538505554199	32.4430503845215				29	29	29	54.1	54.1	54.1	64.969	0	227.86	39286000000	290	A6TCY8	A6TCY8	1054
27.2312335968018	25.7244491577148	NaN	26.1438846588135	28.3791484832764	27.9954490661621	28.3585872650146	28.2254543304443				3	3	3	4.6	4.6	4.6	32.972	0	11.762	1510500000	10	A6TCY9	A6TCY9	1055
26.3728370666504	27.0403022766113	26.9722423553467	27.1252422332764	28.5649642944336	28.9985733032227	26.311466217041	28.358211517334				4	4	4	6.7	6.7	6.7	63.985	0	3.2471	1939900000	13	A6TCZ0	A6TCZ0	1056
NaN	28.3169994354248	28.0508728027344	28.49587059021	29.5294723510742	28.8756370544434	28.8771286010742	28.6627521514893				2	2	2	13.6	13.6	13.6	18.285	0	13.564	3210400000	27	A6TCZ1	A6TCZ1	1057
29.9762363433838	30.4307174682617	29.9360694885254	29.7246685028076	30.7319030761719	30.5792961120605	30.1059951782227	30.521032333374				7	7	7	51	51	51	17.115	0	31.714	10775000000	80	A6TCZ2	A6TCZ2	1058
27.0270709991455	27.984354019165	27.6628875732422	27.7152862548828	28.8214378356934	28.355188369751	28.4734783172607	28.3484497070313				2	2	2	21.1	21.1	21.1	12.924	0	37.712	2377800000	19	A6TCZ3	A6TCZ3	1059
31.2002277374268	30.8884525299072	30.6518135070801	30.5680122375488	31.977840423584	31.396369934082	30.7396469116211	31.5054531097412				10	10	10	47.9	47.9	47.9	31.552	0	174.48	19862000000	111	A6TCZ4	A6TCZ4	1060
27.7474632263184	28.1572589874268	28.2799434661865	27.7371196746826	28.6863899230957	27.5757141113281	28.6393413543701	27.8560848236084				6	6	6	23.1	23.1	23.1	41.334	0	47.3	2373900000	21	A6TCZ6	A6TCZ6	1061
28.3527507781982	29.0712985992432	29.301929473877	29.1218128204346	28.7424945831299	29.8031044006348	30.4508113861084	30.1383380889893				7	7	7	26.8	26.8	26.8	34.834	0	65.097	6207300000	50	A6TCZ7	A6TCZ7	1062
27.3960742950439	28.2873592376709	27.9214458465576	28.4375381469727	28.175313949585	28.8154640197754	28.4462432861328	28.5837688446045				4	4	4	10.5	10.5	10.5	77.65	0	42.185	2743900000	20	A6TCZ8	A6TCZ8	1063
27.2049903869629	27.9588108062744	27.8784160614014	27.6472568511963	27.3656959533691	28.024959564209	28.1598110198975	28.0768890380859				3	3	3	11.8	11.8	11.8	53.434	0	31.924	1945700000	7	A6TCZ9	A6TCZ9	1064
31.1645889282227	30.9540061950684	30.8896141052246	30.7683296203613	30.7760391235352	30.7715587615967	30.8007774353027	30.6687316894531				27	27	27	37.9	37.9	37.9	95.081	0	151.29	16037000000	128	A6TD24	A6TD24	1066
26.6440277099609	26.9001197814941	26.3400936126709	26.891918182373	26.5231590270996	26.2558212280273	25.9732933044434	26.2708492279053				3	3	3	20.7	20.7	20.7	15.653	0	11.256	789560000	13	A6TD29	A6TD29	1067
NaN	25.0214900970459	24.9630069732666	26.0189456939697	NaN	NaN	NaN	NaN				4	3	3	15.2	12.1	12.1	37.945	0	10.459	160900000	6	A6TD33	A6TD33	1068
31.3961658477783	30.745189666748	31.105432510376	30.7471923828125	31.6962337493896	31.7361431121826	30.7829265594482	31.5387134552002				13	13	13	56.3	56.3	56.3	39.358	0	165.13	21398000000	134	A6TD34	A6TD34	1069
26.594202041626	25.9050197601318	25.4237098693848	25.1489162445068	25.3058433532715	25.3649959564209	26.0794048309326	25.4399967193604				2	2	2	10.6	10.6	10.6	23.406	0	8.8347	451630000	6	A6TD35	A6TD35	1070
29.4211559295654	29.5187644958496	29.1980266571045	29.3572044372559	28.967357635498	29.0081176757813	29.4844303131104	28.8633098602295				12	12	12	47.3	47.3	47.3	39.102	0	49.291	5141300000	41	A6TD37	A6TD37	1071
29.621129989624	29.1525039672852	29.3407039642334	29.5693531036377	29.6008262634277	29.1293506622314	29.0915908813477	29.146276473999				6	6	6	56	56	56	16.954	0	20.613	5610600000	41	A6TD38	A6TD38	1072
28.51930809021	27.424222946167	27.5272369384766	27.6620044708252	28.1533012390137	27.5700759887695	27.7947635650635	27.544584274292				4	4	4	26.7	26.7	26.7	25.658	0	28.864	1975700000	7	A6TD39	A6TD39	1073
25.7086734771729	25.6658992767334	25.5517730712891	25.4668750762939	25.5153274536133	25.2459754943848	25.3358592987061	25.5722179412842				2	2	2	21	21	21	11.951	0	29.568	395840000	11	A6TD40	A6TD40	1074
28.2908344268799	28.8486728668213	27.7089233398438	27.8201293945313	29.0285205841064	27.9314556121826	28.6676998138428	28.3444766998291				4	4	4	29.9	29.9	29.9	22.504	0	25.233	2861600000	14	A6TD42	A6TD42	1075
32.2114410400391	32.5196266174316	32.1147079467773	32.0846786499023	32.3405876159668	32.3187789916992	32.3332481384277	32.2540893554688				21	21	21	46.3	46.3	46.3	52.491	0	201.49	42723000000	233	A6TD43	A6TD43	1076
31.2995834350586	31.6618690490723	31.7043361663818	31.4840450286865	32.1641998291016	31.9959411621094	31.9722347259521	31.8158149719238				16	16	16	54	54	54	35.214	0	98.825	30138000000	153	A6TD44	A6TD44	1077
27.1428737640381	26.7368602752686	27.01828956604	NaN	27.4770736694336	26.6817722320557	NaN	26.9112510681152				8	6	6	19.7	17.4	17.4	50.986	0	22.248	1005500000	7	A6TD45	A6TD45	1078
32.689811706543	33.0441207885742	32.646800994873	32.5750427246094	33.2106285095215	32.9732627868652	32.9080772399902	32.9526863098145				23	23	23	61.1	61.1	61.1	27.814	0	212.63	64553000000	301	A6TD47	A6TD47	1079
33.3461227416992	33.493335723877	33.3920249938965	33.4805107116699	31.9615459442139	31.5416240692139	31.7316188812256	31.5560436248779				36	36	36	63	63	63	64.048	0	323.31	65057000000	358	A6TD48	A6TD48	1080
33.1134338378906	32.949089050293	33.0161285400391	33.0199432373047	33.7588119506836	33.6562957763672	33.4457893371582	33.7485504150391				30	30	30	56.1	56.1	56.1	66.019	0	323.31	91607000000	470	A6TD49;REV__A6T632	A6TD49	1081
28.3749675750732	28.2987651824951	28.2767963409424	28.3346652984619	27.9302158355713	28.0739307403564	28.679594039917	27.8045825958252				5	5	5	48.8	48.8	48.8	13.86	0	10.274	2612900000	28	A6TD50	A6TD50	1082
26.6292304992676	27.876895904541	28.0957717895508	28.3277015686035	29.1592559814453	29.3879222869873	28.1620693206787	29.6351261138916				8	8	8	42.2	42.2	42.2	25.229	0	27.752	3446400000	25	A6TD51	A6TD51	1083
38.1019744873047	38.3005790710449	38.1698875427246	38.2120056152344	37.9919052124023	38.0928497314453	38.6638488769531	38.0079650878906				40	40	40	91.7	91.7	91.7	45.549	0	323.31	2634700000000	3471	A6TD53	A6TD53	1084
33.6680755615234	33.4873542785645	33.6586380004883	33.5275268554688	33.4548873901367	33.3369750976563	33.4445571899414	33.3611068725586				31	31	31	60.4	60.4	60.4	60.162	0	281.1	101260000000	409	A6TD54	A6TD54	1085
29.7855339050293	29.5459480285645	29.6225452423096	29.8468360900879	29.2803192138672	28.7848777770996	29.3157043457031	29.3569946289063				21	21	21	40.8	40.8	40.8	84.168	0	69.016	6150000000	46	A6TD56	A6TD56	1086
NaN	26.8454151153564	26.5228443145752	26.8269920349121	25.8971691131592	26.269136428833	25.38037109375	25.9508037567139				6	6	6	15.4	15.4	15.4	48.496	0	23.985	652720000	21	A6TD57	A6TD57	1087
25.3203086853027	26.1418018341064	26.4819450378418	26.5964775085449	25.8911533355713	26.2911949157715	27.144624710083	27.2203884124756				4	4	4	14.8	14.8	14.8	48.993	0	21.546	767030000	18	A6TD60	A6TD60	1089
28.0081176757813	28.1630783081055	28.2060165405273	28.839900970459	28.8935108184814	28.6327018737793	29.6978149414063	29.3586502075195				8	8	8	78.2	78.2	78.2	16.035	0	56.619	3835500000	41	A6TD63	A6TD63	1090
26.7148933410645	27.1648044586182	27.7334384918213	28.2580432891846	27.9616279602051	27.2212181091309	27.2042446136475	27.3814601898193				5	5	5	33.1	33.1	33.1	20.3	0	56.522	1592800000	11	A6TD66	A6TD66	1091
29.6976165771484	30.0081176757813	29.8393459320068	29.6008796691895	29.7130107879639	29.6612739562988	29.7776699066162	29.820951461792				12	12	12	45.2	45.2	45.2	31.875	0	39.076	7518300000	45	A6TD67	A6TD67	1092
33.1086311340332	32.9562911987305	32.8598823547363	32.8438034057617	32.9593887329102	32.7561302185059	32.9587326049805	32.8386840820313				30	30	30	68.1	68.1	68.1	49.976	0	297.15	66000000000	379	A6TD68	A6TD68	1093
27.8370761871338	27.2466278076172	26.9662017822266	27.1325168609619	26.8336429595947	NaN	27.2251777648926	NaN				2	2	2	5.6	5.6	5.6	46.798	0	10.823	969810000	6	A6TD69	A6TD69	1094
28.4480953216553	28.4117126464844	28.8618621826172	27.9767284393311	27.8504905700684	27.7558269500732	28.0338592529297	28.3935394287109				9	7	7	22	18.7	18.7	48.486	0	23.402	2638100000	26	A6TD70	A6TD70	1095
28.5692443847656	28.4941921234131	29.4674072265625	29.0552768707275	29.0192699432373	28.721134185791	29.0026817321777	28.4881896972656				10	10	10	28.1	28.1	28.1	41.935	0	24.823	4106200000	35	A6TD87	A6TD87	1096
30.2924156188965	30.7033882141113	30.4401550292969	30.891716003418	31.9749031066895	31.6719398498535	29.9930744171143	31.8561210632324				4	4	4	48.7	48.7	48.7	8.2833	0	65.87	19364000000	47	A6TD90	A6TD90	1097
26.9757442474365	26.8798198699951	27.3784046173096	27.5126190185547	28.3605575561523	28.2488460540771	27.756908416748	27.3309097290039				6	6	6	24.9	24.9	24.9	42.531	0	24.992	1779600000	19	A6TD91	A6TD91	1098
26.3324146270752	26.0843811035156	26.4101676940918	26.7578620910645	26.7222099304199	27.3254318237305	26.6409969329834	27.0403022766113				6	6	6	48.3	48.3	48.3	15.743	0	17.463	948180000	27	A6TD92	A6TD92	1099
28.0085983276367	27.234619140625	27.1697826385498	27.7591972351074	27.5729694366455	27.052375793457	NaN	26.8179969787598				5	5	5	24.2	24.2	24.2	28.828	0	7.3963	1344900000	8	A6TD93	A6TD93	1100
28.9243927001953	29.0786724090576	29.3704013824463	29.034200668335	29.638599395752	29.725513458252	29.9681549072266	29.6927871704102				9	9	9	35.1	35.1	35.1	40.283	0	98.514	6002600000	45	A6TD94	A6TD94	1101
28.1405830383301	28.2056903839111	28.1200580596924	28.4946880340576	27.8591690063477	28.2191429138184	28.2125720977783	28.1723117828369				7	7	7	29.2	29.2	29.2	40.397	0	65.569	2490400000	34	A6TD99	A6TD99	1102
25.2453594207764	26.1207408905029	25.9943370819092	26.4968910217285	24.9353065490723	NaN	26.1526908874512	26.1640377044678				5	5	5	18.9	18.9	18.9	55.098	0	16.23	467610000	10	A6TDB1	A6TDB1	1104
NaN	NaN	28.5487422943115	27.7436180114746	28.0799427032471	27.7542343139648	27.0521697998047	27.5360851287842				2	2	2	10.2	10.2	10.2	25.42	0	7.4298	1545800000	11	A6TDB6	A6TDB6	1105
30.33766746521	30.3817481994629	30.5512390136719	30.3522663116455	29.8142414093018	29.9044055938721	29.9933452606201	30.1123485565186				9	9	9	61.7	61.7	61.7	29.114	0	89.682	10413000000	61	A6TDB7	A6TDB7	1106
28.3733921051025	28.3614349365234	27.8551940917969	28.0624485015869	28.217155456543	27.8318309783936	27.9339332580566	27.8574485778809				5	5	5	27	27	27	25.706	0	8.4635	2348300000	27	A6TDB9	A6TDB9	1107
29.5250148773193	29.4897785186768	29.4976806640625	29.7350215911865	29.2602653503418	29.1724319458008	29.0594596862793	29.0331764221191				6	6	6	30.7	30.7	30.7	28.255	0	25.56	5731800000	35	A6TDC1	A6TDC1	1108
NaN	26.6496562957764	NaN	NaN	26.9829406738281	27.0124397277832	26.8192157745361	26.8802852630615				4	4	4	26.5	26.5	26.5	22.818	0	3.53	726260000	6	A6TDC5	A6TDC5	1110
26.8183631896973	27.9247894287109	27.6793594360352	27.5037002563477	30.3248519897461	29.3845100402832	26.5024719238281	30.1745052337646				2	2	2	4.7	4.7	4.7	60.382	0	1.765	4308800000	9	A6TDD2	A6TDD2	1112
27.256649017334	NaN	26.0098152160645	26.033763885498	25.5105075836182	25.9186611175537	25.5800914764404	25.2884864807129				5	5	5	12.7	12.7	12.7	45.467	0	7.3356	606170000	6	A6TDF2	A6TDF2	1113
26.2176914215088	27.1061954498291	27.6555366516113	28.4235420227051	26.6432018280029	27.934383392334	30.3978481292725	28.4589672088623				3	3	3	4.7	4.7	4.7	66.536	0	10.715	3051100000	21	A6TDF5	A6TDF5	1114
20.2017993927002	22.2451629638672	23.0895977020264	24.4022350311279	22.7375221252441	24.4393634796143	24.9477081298828	24.8501930236816				2	2	2	2.9	2.9	2.9	132.87	0	7.1552	127480000	8	A6TDF6	A6TDF6	1115
21.0359058380127	22.1266632080078	23.6636199951172	24.5858898162842	23.5452175140381	24.9962368011475	25.0479755401611	25.0727977752686				2	2	2	2.9	2.9	2.9	107.4	0	17.7	163340000	17	A6TDF7	A6TDF7	1116
NaN	24.0383358001709	25.4997520446777	25.5974445343018	25.8652362823486	25.8574485778809	27.8753147125244	27.1355533599854				3	3	3	5.2	5.2	5.2	126.93	0	17.072	612030000	9	A6TDF8	A6TDF8	1117
30.8825626373291	30.514181137085	30.6980972290039	30.3978481292725	30.9522705078125	30.6135101318359	30.2282562255859	30.4305171966553				13	13	13	46.2	46.2	46.2	30.306	0	73.457	13527000000	88	A6TDG3	A6TDG3	1118
29.7198791503906	29.3455982208252	29.2588748931885	29.6551780700684	29.0161380767822	28.8073177337646	28.6448860168457	29.1134662628174				3	3	3	17.9	17.9	17.9	32.991	0	32.698	5221800000	20	A6TDG4	A6TDG4	1119
28.5021457672119	26.7412395477295	26.4150772094727	26.7744216918945	25.547191619873	26.5109004974365	26.0503635406494	28.6796951293945				6	6	6	13.2	13.2	13.2	83.504	0	10.672	1388700000	6	A6TDG5	A6TDG5	1120
30.7869033813477	31.1388874053955	30.3166751861572	30.5192527770996	30.2001113891602	30.2368316650391	30.9267711639404	29.9332580566406				5	5	5	55.6	55.6	55.6	7.9129	0	131.55	12922000000	40	A6TDG9	A6TDG9	1121
27.9653224945068	28.2114105224609	28.0082244873047	28.1089382171631	27.9804916381836	27.6776790618896	28.2481670379639	27.8058128356934				7	7	7	22	22	22	38.496	0	18.775	2233600000	27	A6TDH0	A6TDH0	1122
27.9943695068359	29.6346244812012	28.9199981689453	27.4027557373047	28.716007232666	28.3961963653564	28.025857925415	27.6500663757324				8	8	8	14.9	14.9	14.9	80.213	0	11.151	3345900000	13	A6TDH2	A6TDH2	1123
22.6696224212646	22.536470413208	23.5074863433838	23.2744083404541	23.7242164611816	23.6447143554688	22.9625396728516	22.9697246551514				2	2	2	6.2	6.2	6.2	36.807	0	4.8075	82333000	7	A6TDH3	A6TDH3	1124
24.447395324707	24.3544750213623	24.6209239959717	NaN	24.1147365570068	24.915018081665	25.179988861084	24.9507369995117				2	2	2	11.7	11.7	11.7	29.269	0	2.8246	223180000	3	A6TDH5	A6TDH5	1125
26.321496963501	25.9766616821289	26.2617511749268	NaN	25.4855442047119	NaN	27.4001522064209	26.3627910614014				3	3	3	8.9	8.9	8.9	37.399	0	5.6609	529670000	5	A6TDH8	A6TDH8	1126
29.873966217041	30.2092037200928	30.4985733032227	30.6091995239258	30.5432395935059	30.7887725830078	31.1542434692383	30.572717666626				20	20	20	77.1	77.1	77.1	46.041	0	215.8	12957000000	111	A6TDH9	A6TDH9	1127
27.3850860595703	27.093355178833	27.2546691894531	27.2286682128906	26.9135360717773	26.8303813934326	27.5153274536133	27.345027923584				3	3	3	17.3	17.3	17.3	25.408	0	35.963	1255600000	16	A6TDI1	A6TDI1	1128
26.7054328918457	25.7403659820557	26.7870597839355	26.1446437835693	26.268798828125	26.6061134338379	26.5014553070068	27.0143566131592				4	4	4	16.2	16.2	16.2	27.078	0	7.4364	806950000	7	A6TDJ2	A6TDJ2	1129
27.1214923858643	28.1508827209473	28.4334449768066	28.8350582122803	27.0262260437012	27.4338035583496	27.9802742004395	28.6779155731201				6	6	6	38.7	38.7	38.7	31.474	0	38.639	2447600000	25	A6TDJ9	A6TDJ9	1130
28.7384090423584	29.3958282470703	28.8977279663086	28.8387603759766	29.0771179199219	29.0306797027588	29.4198913574219	28.6372356414795				6	6	6	36.7	36.7	36.7	10.261	0	15.635	4344700000	31	A6TDM2	A6TDM2	1131
25.7519264221191	24.9939060211182	26.5854892730713	25.5148468017578	25.1258125305176	NaN	26.0051746368408	NaN				5	5	5	12.2	12.2	12.2	52.892	0	7.3604	387490000	7	A6TDM6	A6TDM6	1132
27.4518337249756	27.0700969696045	27.6626167297363	27.434440612793	27.5991058349609	28.2000408172607	27.6726303100586	28.0983848571777				4	4	4	40.4	40.4	40.4	10.823	0	18.345	1759900000	17	A6TDM7	A6TDM7	1133
NaN	26.4052085876465	25.4138679504395	26.0937385559082	NaN	NaN	25.8865566253662	25.190803527832				2	2	2	16.8	16.8	16.8	21.529	0	5.2998	309870000	3	A6TDN4	A6TDN4	1135
27.6006660461426	NaN	27.6583309173584	27.2789688110352	28.2421817779541	27.559103012085	27.0299167633057	27.0481204986572				4	4	4	20.3	20.3	20.3	25.448	0	19.815	1421700000	9	A6TDP2	A6TDP2	1136
26.3745613098145	27.3099937438965	26.861478805542	NaN	26.2682094573975	26.4493637084961	26.1534271240234	26.5988922119141				2	2	2	15.8	15.8	15.8	20.671	0	2.1201	752300000	4	A6TDP3	A6TDP3	1137
33.4345245361328	33.2684936523438	33.0734519958496	33.0893898010254	33.344799041748	33.1826667785645	33.1968612670898	33.3003463745117				45	19	19	76.2	41.8	41.8	57.55	0	323.31	82872000000	340	A6TDP4	A6TDP4	1138
31.9205017089844	31.892692565918	31.7262287139893	31.7712059020996	32.1233367919922	31.7997741699219	31.644567489624	31.8353004455566				14	14	14	45.3	45.3	45.3	35.903	0	155.73	31952000000	152	A6TDP5	A6TDP5	1139
27.903341293335	27.8134174346924	28.3862781524658	28.3886623382568	27.7851276397705	28.4779605865479	29.3203392028809	27.646089553833				9	9	9	20.6	20.6	20.6	62.992	0	42.597	2799800000	21	A6TDP6	A6TDP6	1140
29.7039165496826	28.8544502258301	28.6582984924316	28.777717590332	28.9502696990967	28.75608253479	28.1834774017334	28.6202392578125				5	5	5	30	30	30	25.426	0	25.437	4079000000	30	A6TDP7	A6TDP7	1141
30.0764808654785	31.4082126617432	30.5604705810547	30.7773723602295	29.7226505279541	29.5488338470459	30.3503704071045	30.0091857910156				2	2	2	38.6	38.6	38.6	10.481	0	33.781	12107000000	25	A6TDQ1	A6TDQ1	1142
31.862491607666	31.6987190246582	31.4337539672852	31.4307670593262	31.3848915100098	31.1361999511719	30.6628036499023	30.95143699646				14	14	14	41.9	41.9	41.9	35.867	0	135.69	23001000000	157	A6TDQ2	A6TDQ2	1143
28.5940227508545	28.8775386810303	27.927562713623	28.233247756958	28.0584278106689	27.7630653381348	27.4997520446777	27.8639602661133				3	3	3	42.7	42.7	42.7	11.742	0	21.138	2473800000	16	A6TDQ4	A6TDQ4	1144
27.9603595733643	26.9901008605957	28.5509815216064	27.9463710784912	27.8092517852783	28.5690631866455	27.5663795471191	27.8274173736572				8	8	7	21	21	18.4	54.965	0	15.814	2202500000	17	A6TDQ6	A6TDQ6	1145
24.8820362091064	25.7626609802246	27.0288639068604	28.0515995025635	26.1749897003174	27.5069561004639	28.4277038574219	29.0214157104492				5	5	5	28.3	28.3	28.3	25.646	0	10.491	1626400000	29	A6TDR4	A6TDR4	1146
32.1918716430664	32.4951934814453	32.3408813476563	32.3377456665039	32.7327919006348	32.6522407531738	32.8016052246094	32.6420936584473				33	33	33	42.4	42.4	42.4	104.55	0	323.31	51318000000	334	A6TDR5	A6TDR5	1147
27.7895488739014	28.2224159240723	28.7615127563477	28.7704887390137	28.3142795562744	28.3988075256348	29.5255012512207	28.0767879486084				4	4	4	31	31	31	13.875	0	16.248	3304100000	37	A6TDR6	A6TDR6	1148
30.4285221099854	30.4968605041504	30.0662517547607	30.0945892333984	30.5038890838623	30.3969306945801	30.5852203369141	30.4338035583496				11	11	11	39	39	39	39.815	0	50.353	11428000000	71	A6TDR7	A6TDR7	1149
29.3361988067627	29.1605319976807	29.2735996246338	29.0930786132813	28.8330383300781	28.6031093597412	28.8430805206299	28.3207912445068				12	12	12	38.2	38.2	38.2	43.829	0	50.191	4429100000	38	A6TDR8	A6TDR8	1150
27.3755073547363	27.259256362915	27.5370483398438	27.1259307861328	28.2244892120361	27.2460842132568	27.7584342956543	27.3765830993652				7	7	7	21.4	21.4	21.4	42.135	0	6.0522	1621400000	7	A6TDR9	A6TDR9	1151
31.197359085083	31.0645179748535	30.8682804107666	31.1181163787842	30.9898986816406	30.8897590637207	31.1114768981934	30.8698978424072				17	17	17	34.2	34.2	34.2	49.32	0	129.71	17680000000	83	A6TDS0	A6TDS0	1152
27.7110252380371	27.055793762207	27.2574577331543	27.3577499389648	27.3469715118408	27.2789688110352	27.6169471740723	27.4773826599121				5	5	5	30.2	30.2	30.2	21.221	0	19.457	1452800000	18	A6TDS1	A6TDS1	1153
29.6199932098389	29.7784061431885	29.5393981933594	29.7517642974854	29.9005241394043	29.416955947876	29.4689426422119	29.3540534973145				6	6	6	48.6	48.6	48.6	12.566	0	50.214	6817700000	57	A6TDS2	A6TDS2	1154
30.8764266967773	30.7937412261963	30.4698543548584	30.8285827636719	30.9200401306152	30.8019332885742	30.6742153167725	30.5317611694336				13	13	13	39.5	39.5	39.5	43.99	0	54.799	14735000000	97	A6TDS4	A6TDS4	1155
31.8459529876709	31.5743865966797	31.936315536499	31.8737907409668	31.9403820037842	31.883544921875	32.1144599914551	32.0060768127441				14	14	14	65.3	65.3	65.3	22.735	0	177.87	33052000000	179	A6TDS5	A6TDS5	1156
30.6234874725342	29.8415374755859	30.2967967987061	30.5347309112549	31.1183643341064	31.1314258575439	31.4088706970215	31.4000396728516				4	4	4	15.2	15.2	15.2	33.578	0	9.0616	15877000000	19	A6TDS6	A6TDS6	1157
33.2299194335938	33.279052734375	33.333381652832	33.3040237426758	33.4992866516113	33.315544128418	33.4449272155762	33.2347793579102				15	15	15	45.5	45.5	45.5	27.097	0	164.78	88679000000	262	A6TDS7	A6TDS7	1158
32.5380210876465	32.1511306762695	32.171257019043	32.4649696350098	32.8729476928711	32.8642807006836	32.4102363586426	32.8405609130859				15	15	15	47.7	47.7	47.7	30.947	0	147.55	51993000000	226	A6TDS9	A6TDS9	1159
36.2644958496094	36.4959716796875	36.4488372802734	36.3995094299316	35.9505081176758	36.1327171325684	36.3907127380371	36.1847877502441				29	29	29	74.1	74.1	74.1	39.142	0	323.31	728950000000	1363	A6TDT0	A6TDT0	1160
36.9027519226074	36.9020805358887	36.7041931152344	36.6783180236816	36.6482276916504	36.7278366088867	36.8785209655762	36.5463943481445				40	40	40	91.4	91.4	91.4	40.574	0	323.31	968800000000	2396	A6TDT1	A6TDT1	1161
28.3230266571045	28.4216175079346	28.9566802978516	29.8580417633057	28.5330791473389	28.5122032165527	27.8386993408203	27.39697265625				12	12	12	49.4	49.4	49.4	37.48	0	30.341	3621400000	27	A6TDT2	A6TDT2	1162
35.5580749511719	35.4550704956055	35.314022064209	35.2807807922363	35.3544883728027	35.1295166015625	35.1473274230957	34.9630966186523				35	35	32	51.4	51.4	48.5	71.95	0	323.31	346390000000	934	A6TDT3;A6T7I9	A6TDT3;A6T7I9	1163
32.5062561035156	32.4171447753906	32.0887908935547	32.157527923584	32.1781921386719	31.9710712432861	32.2654800415039	31.9823703765869				16	16	16	69.7	69.7	69.7	24.703	0	323.31	40291000000	175	A6TDT4	A6TDT4	1164
32.2568473815918	32.2315483093262	32.2263336181641	32.2092628479004	31.9698009490967	31.9647159576416	31.7547760009766	32.3342590332031				11	11	11	55.2	55.2	55.2	33.514	0	280.49	39123000000	236	A6TDU9	A6TDU9	1166
31.6961917877197	31.8657379150391	31.7065200805664	31.5489444732666	31.7383594512939	31.6802234649658	31.4738750457764	31.536678314209				22	22	22	44.1	44.1	44.1	73.797	0	225.18	28330000000	177	A6TDV0	A6TDV0	1167
33.9560165405273	33.6707153320313	33.7958526611328	33.7230377197266	34.8686676025391	34.6972160339355	34.291934967041	34.7736740112305				27	27	27	72.4	72.4	72.4	41.907	0	323.31	171930000000	616	A6TDV1	A6TDV1	1168
27.088005065918	26.8267498016357	NaN	26.8358116149902	27.7444515228271	27.8827362060547	26.9010410308838	27.0004539489746				3	3	3	4.3	4.3	4.3	50.868	0	6.0878	1094400000	8	A6TDV2	A6TDV2	1169
28.4590854644775	27.6342258453369	27.7070808410645	27.7281265258789	NaN	NaN	27.4660663604736	27.9492130279541				3	3	3	13.2	13.2	13.2	26.721	0	12.065	1482300000	9	A6TDV5	A6TDV5	1170
32.2387962341309	32.2356338500977	32.3333015441895	32.2253570556641	31.6876659393311	32.1054649353027	32.1427268981934	32.016544342041				21	21	21	73.1	73.1	73.1	35.48	0	299.83	39070000000	240	A6TDV6	A6TDV6	1171
27.7096462249756	28.1026458740234	28.8458347320557	29.21994972229	27.2911415100098	28.6743831634521	30.2502250671387	29.3108596801758				7	7	7	62	62	62	20.803	0	122.2	4388300000	38	A6TDV7	A6TDV7	1172
26.4271678924561	27.9937763214111	28.0804004669189	27.7520027160645	26.9609107971191	26.3477325439453	27.9188327789307	27.4021873474121				7	7	7	60.9	60.9	60.9	14.998	0	29.301	1544400000	11	A6TDV8	A6TDV8	1173
31.2804622650146	31.4302177429199	31.5945930480957	31.5547180175781	NaN	NaN	NaN	NaN				12	12	12	72.8	72.8	72.8	24.515	0	136.51	13236000000	63	A6TDV9	A6TDV9	1174
