LFQ intensity 401#1	LFQ intensity 401#2	LFQ intensity 401#3	LFQ intensity 401#4	LFQ intensity WT#1	LFQ intensity WT#2	LFQ intensity WT#3	LFQ intensity WT#4	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant MT_WT	Student's T-test significant	Keywords	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value MT_WT	Student's T-test q-value MT_WT	Student's T-test Difference MT_WT	Student's T-test Test statistic MT_WT	Protein IDs	Majority protein IDs	id
28.9530200958252	28.910135269165	29.1608200073242	29.14768409729	29.3135433197021	29.5685367584229	28.9764270782471	29.4213371276855						Completeproteome;Lipidbiosynthesis;Lipidmetabolism;Phospholipidbiosynthesis;Phospholipidmetabolism;Referenceproteome;Transferase	13	13	13	33.9	33.9	33.9	52.716	0	234.06	5137500000	64	1.00778320264553	0.23300641025641	-0.277046203613281	-1.09620804184362	A6TCJ7	A6TCJ7	1006
35.7098007202148	35.7371864318848	35.6507415771484	35.7236480712891	35.2950859069824	35.1859321594238	35.0698013305664	35.0979652404785				+	MT_WT	ATP-binding;Chaperone;Coiledcoil;Completeproteome;Cytoplasm;Hydrolase;Nucleotide-binding;Protease;Referenceproteome;Repeat;Stressresponse	89	89	86	84.6	84.6	81	95.405	0	323.31	395790000000	1517	4.24297269270196	0.0111186440677966	0.543148040771484	3.28607532381545	A6TCK0	A6TCK0	1007
24.2329368591309	25.5437450408936	26.3623046875	26.7617988586426	26.4957027435303	27.0398845672607	28.153881072998	27.981689453125						Completeproteome;Referenceproteome	4	4	4	22.6	22.6	22.6	26.552	0	38.851	1077600000	27	1.32007271174387	0.0506521739130435	-1.69259309768677	-2.13224457312421	A6TCK1	A6TCK1	1008
30.6188564300537	30.7591495513916	30.7535820007324	30.4222183227539	30.5439758300781	30.5716323852539	30.3605575561523	30.1514625549316						Completeproteome;Isomerase;Referenceproteome	16	16	16	54.6	54.6	54.6	37.101	0	97.191	12845000000	64	0.94298310483871	0.281988668555241	0.231544494628906	0.97961888574184	A6TCK2	A6TCK2	1009
32.1291236877441	31.9634418487549	32.1555709838867	32.1422080993652	32.0093841552734	31.8756580352783	31.875768661499	32.165397644043						Celloutermembrane;Completeproteome;Lipoprotein;Membrane;Palmitate;Referenceproteome;Signal	15	15	15	64.9	64.9	64.9	27.883	0	241.49	36173000000	154	0.681222013988266	0.515504	0.116034030914307	0.599905251088031	A6TCK3	A6TCK3	1010
34.0784568786621	34.0454750061035	34.0769424438477	33.9255676269531	34.7084655761719	34.6298942565918	34.2414703369141	34.3762588500977						Completeproteome;Referenceproteome	10	10	10	82.6	82.6	82.6	12.317	0	262.81	183460000000	480	2.14276976911273	0.0565454545454545	-0.457411766052246	-2.02635281309651	A6TCK4	A6TCK4	1011
28.2554340362549	28.2174797058105	28.0199851989746	28.1440410614014	27.8654956817627	28.0714263916016	28.1872100830078	28.3600120544434						Completeproteome;Referenceproteome	7	7	7	33.8	33.8	33.8	32.684	0	50.319	2460900000	46	0.123116403124189	0.86218711018711	0.0381989479064941	0.168190810994022	A6TCK6	A6TCK6	1013
26.1103229522705	27.2870960235596	26.3680629730225	26.7363452911377	26.6769409179688	27.9425163269043	27.2260055541992	27.5448055267334						Amino-acidbiosynthesis;Aromaticaminoacidbiosynthesis;Completeproteome;Cytoplasm;Isomerase;NAD;Oxidoreductase;Referenceproteome;Tyrosinebiosynthesis	8	8	8	36.2	36.2	36.2	41.841	0	8.9728	1152300000	10	1.00643864274687	0.116915167095116	-0.722110271453857	-1.50227208572708	A6TCK7	A6TCK7	1014
29.3809242248535	29.234733581543	29.2308444976807	29.1528167724609	29.0253562927246	28.6776466369629	28.8730564117432	28.0683040618896						Cellmembrane;Completeproteome;Membrane;Referenceproteome	7	7	7	54.3	54.3	54.3	13.918	0	31.48	4428400000	35	1.46842732469331	0.0768721804511278	0.588738918304443	1.80349330635873	A6TCL1	A6TCL1	1015
35.5371627807617	35.6181793212891	35.345458984375	35.2797775268555	35.3970718383789	35.4967308044434	35.4934539794922	35.4387741088867						Completeproteome;Referenceproteome;Ribonucleoprotein;Ribosomalprotein	14	14	14	68.7	68.7	68.7	13.133	0	237.56	387660000000	477	0.0479376542821216	0.948035805626599	-0.0113630294799805	-0.0585642828706518	A6TCL4	A6TCL4	1016
27.4063282012939	27.50559425354	27.5166816711426	27.326717376709	NaN	27.837797164917	27.2928104400635	27.2499752044678						Completeproteome;Cytoplasm;Methyltransferase;Referenceproteome;S-adenosyl-L-methionine;Transferase;tRNAprocessing	5	5	5	18	18	18	28.466	0	25.88	1284900000	15	0.0442305039298767	0.937129136924075	-0.0213638941446952	-0.0768316455497456	A6TCL5	A6TCL5	1017
31.4774494171143	31.5052623748779	31.2133255004883	31.2790241241455	30.7494316101074	30.7985382080078	31.1331405639648	30.7886943817139				+	MT_WT	Chaperone;Completeproteome;Cytoplasm;Referenceproteome;Ribosomebiogenesis	14	14	14	72	72	72	20.592	0	110.04	19700000000	131	2.32478461142745	0.0457209302325581	0.501314163208008	2.21925282054211	A6TCL6	A6TCL6	1018
35.2667503356934	35.6869506835938	35.5089988708496	35.2855415344238	35.9160308837891	35.664794921875	35.163875579834	35.5745239257813						Completeproteome;Referenceproteome;Ribonucleoprotein;Ribosomalprotein	7	7	7	65.9	65.9	65.9	9.0903	0	302.32	411110000000	347	0.32719865260178	0.603415246636771	-0.142745971679688	-0.481289990122541	A6TCL7	A6TCL7	1019
32.6379585266113	32.5455665588379	32.5790939331055	32.452335357666	32.5695762634277	32.6791534423828	32.5134735107422	32.7161026000977						Completeproteome;Cytoplasm;GTP-binding;Nucleotide-binding;Referenceproteome;Ribonucleoprotein;RNA-binding;Signalrecognitionparticle	31	31	31	69.2	69.2	69.2	49.769	0	311.4	53423000000	377	0.49187131386903	0.677194762684124	-0.0658378601074219	-0.382468041743623	A6TCL8	A6TCL8	1020
24.2082138061523	NaN	23.6193008422852	24.3231983184814	25.9218654632568	24.0725116729736	26.1888427734375	25.6876049041748						3D-structure;Completeproteome;Nucleotide-binding;Referenceproteome	3	3	3	9.6	9.6	9.6	48.101	0	3.4543	323230000	3	1.20673368644872	0.0677953488372093	-1.41746854782104	-2.01534493957357	A6TCM0	A6TCM0	1021
34.9589996337891	34.6275596618652	34.4504051208496	34.7323684692383	33.4000663757324	34.2829208374023	34.0517272949219	33.615550994873				+	MT_WT	Chaperone;Completeproteome;Cytoplasm;Referenceproteome;Stressresponse	20	20	20	63.3	63.3	63.3	21.734	0	307.87	181800000000	550	2.02665348445027	0.0313015873015873	0.854766845703125	2.52541746873117	A6TCM1	A6TCM1	1022
25.8445529937744	25.925537109375	NaN	25.0963954925537	25.8438587188721	26.3074760437012	27.2164154052734	NaN						ATP-binding;Completeproteome;Cytoplasm;Kinase;NAD;NADP;Nucleotide-binding;Referenceproteome;Transferase	3	3	3	11	11	11	32.408	0	3.2987	460040000	3	0.799678950892925	0.157511482254697	-0.833754857381184	-1.40617232988237	A6TCM2	A6TCM2	1023
30.3478374481201	30.0971031188965	29.839241027832	29.7167110443115	30.3001842498779	30.2257289886475	29.4292411804199	29.8410110473633						Celloutermembrane;Completeproteome;Lipoprotein;Membrane;Palmitate;Referenceproteome;Signal	2	2	2	45.1	45.1	45.1	12.413	0	26.357	8951900000	34	0.0750955084007264	0.882226158038147	0.0511817932128906	0.143870633465144	A6TCM4	A6TCM4	1024
25.8292446136475	27.1704502105713	27.3766670227051	27.4227809906006	26.864315032959	27.0507164001465	27.8618335723877	27.7619895935059						Completeproteome;Referenceproteome	2	2	2	26.9	26.9	26.9	16.056	0	11.139	1312700000	11	0.427027175013746	0.396386495925495	-0.434927940368652	-0.770999705292906	A6TCM6	A6TCM6	1025
29.7946548461914	28.8149147033691	28.9215030670166	28.6713829040527	30.3330879211426	30.1624298095703	29.133544921875	29.7427978515625						Completeproteome;Cytoplasm;Referenceproteome;RNA-binding	9	9	9	49.4	49.4	49.4	18.239	0	59.856	6714800000	54	1.12614453281685	0.092760736196319	-0.792351245880127	-1.65377902114164	A6TCM7	A6TCM7	1026
28.1516571044922	NaN	28.1294250488281	27.886812210083	28.9754161834717	28.9040603637695	28.2569198608398	29.0169353485107						Completeproteome;Referenceproteome	6	6	6	47.2	47.2	47.2	17.42	0	27.247	2779400000	21	1.66052863700354	0.0515935828877005	-0.732368151346844	-2.19211531427605	A6TCQ6	A6TCQ6	1027
30.1145839691162	30.6398773193359	30.0969772338867	30.3098640441895	30.9270534515381	30.7285003662109	31.398307800293	30.9681549072266				+	MT_WT	Completeproteome;Referenceproteome	12	12	12	60.2	60.2	60.2	27.349	0	76.307	13906000000	95	2.03747795546017	0.0405957446808511	-0.715178489685059	-2.3818044672297	A6TCR5	A6TCR5	1028
32.612190246582	32.7610130310059	32.724723815918	32.6459426879883	31.9542827606201	31.914134979248	31.7601013183594	31.75807762146				+	MT_WT	Completeproteome;Oxidoreductase;Referenceproteome	22	22	22	51.4	51.4	51.4	55.163	0	228.56	45534000000	232	5.00974080600833	0.00509090909090909	0.83931827545166	4.85771569047231	A6TCS6	A6TCS6	1029
26.049222946167	26.7297477722168	27.6222648620605	27.5467929840088	26.8126220703125	27.930778503418	27.9890193939209	28.1681098937988						ATP-binding;Completeproteome;DNA-binding;Nucleotide-binding;Referenceproteome;Transcription;Transcriptionregulation	7	7	7	16.1	16.1	16.1	65.141	0	58.345	1592300000	27	0.750604749533091	0.182669201520913	-0.738125324249268	-1.24172366604765	A6TCS7	A6TCS7	1030
29.1655235290527	29.0384712219238	29.2336597442627	29.374927520752	29.5670318603516	29.5491828918457	28.9161586761475	29.2227630615234						Completeproteome;Referenceproteome	11	11	11	47.3	47.3	47.3	35.387	0	55.147	5382200000	46	0.26905474495379	0.669135761589404	-0.110638618469238	-0.394241885723552	A6TCT2	A6TCT2	1031
31.5426864624023	31.9940185546875	31.8236179351807	32.1886329650879	31.9384212493896	32.0266342163086	31.7637462615967	31.8868560791016						Completeproteome;DNA-binding;Referenceproteome	14	13	13	81.5	76.2	76.2	14.873	0	127.61	33206000000	166	0.039198789231506	0.942942912123156	-0.0166754722595215	-0.0644753235345566	A6TCT3	A6TCT3	1032
29.5688819885254	29.3647155761719	28.9579544067383	29.687141418457	29.9633388519287	29.7963581085205	29.5752449035645	29.5780544281006						Completeproteome;Referenceproteome	8	8	8	73.3	73.3	73.3	13.633	0	31.612	6602300000	46	0.912157780675395	0.222443708609272	-0.33357572555542	-1.12427470160662	A6TCT5	A6TCT5	1033
31.7051620483398	32.1127815246582	31.9374732971191	32.1132164001465	31.2666797637939	26.9764003753662	32.4992408752441	30.3361778259277						Completeproteome;Referenceproteome	6	6	6	65.2	65.2	65.2	12.578	0	94.193	27222000000	66	0.692810636467882	0.161840490797546	1.69753360748291	1.30701744277241	A6TCT6	A6TCT6	1034
25.5222606658936	26.1094856262207	27.0920448303223	27.7112216949463	26.563793182373	26.7058277130127	27.7744216918945	27.7917861938477						Antioxidant;Completeproteome;Disulfidebond;Oxidoreductase;Peroxidase;Redox-activecenter;Referenceproteome	6	6	6	60.8	60.8	60.8	15.86	0	53.45	1223000000	16	0.456079223285128	0.348547051442911	-0.600203990936279	-0.853483863289069	A6TCT8	A6TCT8	1035
28.6416168212891	28.919713973999	29.0470542907715	28.4437160491943	28.9087333679199	28.7262115478516	28.342529296875	28.8611526489258						Completeproteome;DNA-binding;Referenceproteome;Transcription;Transcriptionregulation	5	5	5	22.4	22.4	22.4	16.598	0	31.667	3745200000	29	0.105173417748297	0.853305380852551	0.0533685684204102	0.179037997228924	A6TCU8	A6TCU8	1036
30.5146522521973	30.6341743469238	30.3271026611328	30.1643486022949	30.3401107788086	30.4137706756592	30.035249710083	30.3730602264404						Completeproteome;Referenceproteome	18	18	18	51.8	51.8	51.8	42.585	0	126.74	11155000000	96	0.387865264439267	0.601956600361664	0.119521617889404	0.48606020779893	A6TCU9	A6TCU9	1037
33.3242874145508	33.1641693115234	33.1584320068359	32.9321670532227	33.2292022705078	33.1748924255371	33.0926361083984	32.9855461120605						Autoinducersynthesis;Completeproteome;Iron;Lyase;Metal-binding;Quorumsensing;Referenceproteome	13	13	13	88.6	88.6	88.6	17.94	0	284.37	78729000000	263	0.0913012061974334	0.903522029372497	0.0241947174072266	0.116543391465471	A6TCV3	A6TCV3	1038
31.068431854248	31.2459259033203	31.0366268157959	31.2166233062744	30.8754024505615	31.0389823913574	31.2489242553711	30.8545989990234						ATP-binding;Completeproteome;Glutathionebiosynthesis;Ligase;Nucleotide-binding;Referenceproteome	20	20	20	49.2	49.2	49.2	58.1	0	127.29	19290000000	135	0.620664257950085	0.492385093167702	0.137424945831299	0.635170661988558	A6TCV4	A6TCV4	1039
27.5462055206299	28.3872241973877	28.633394241333	28.1058444976807	28.0695838928223	27.7994651794434	29.0688152313232	27.8840770721436						Completeproteome;Referenceproteome	4	4	4	35.6	35.6	35.6	20.692	0	20.415	2694700000	15	0.0343458900908417	0.936971428571429	-0.037318229675293	-0.0767775998718686	A6TCV6	A6TCV6	1040
32.819206237793	32.8955307006836	32.7568244934082	32.7687835693359	32.9887809753418	32.8547477722168	32.9630966186523	32.834171295166						Completeproteome;Referenceproteome	8	8	8	56.7	56.7	56.7	11.247	0	79.309	64108000000	183	1.04051360700348	0.500719836400818	-0.100112915039063	-0.622223575533409	A6TCV7	A6TCV7	1041
30.9036865234375	30.871955871582	30.583158493042	31.0308513641357	31.0531024932861	30.4055786132813	30.3634834289551	30.1134662628174						Completeproteome;Referenceproteome;RNA-binding	4	4	4	42.6	42.6	42.6	6.8558	0	41.577	14242000000	21	0.81819684607502	0.23423642172524	0.363505363464355	1.09270476194545	A6TCV8	A6TCV8	1042
34.500415802002	34.2725296020508	34.2413291931152	34.2586288452148	34.3569145202637	34.2941970825195	33.8982543945313	34.2836799621582						Aminoacyl-tRNAsynthetase;ATP-binding;Completeproteome;Cytoplasm;Ligase;Metal-binding;Nucleotide-binding;Proteinbiosynthesis;Referenceproteome;RNA-binding;tRNA-binding;Zinc	66	66	66	70.7	70.7	70.7	95.63	0	323.31	170580000000	860	0.399130751587419	0.609889483065954	0.109964370727539	0.473548947880349	A6TCV9	A6TCV9	1043
33.3852233886719	33.4336547851563	33.232780456543	33.1681976318359	33.1596488952637	32.9877662658691	33.1654891967773	33.0183181762695						ATP-binding;Completeproteome;Cytoplasm;DNA-binding;DNAdamage;DNArecombination;DNArepair;Nucleotide-binding;Referenceproteome;SOSresponse	21	21	21	67	67	67	37.923	0	309.51	81573000000	348	1.53560413849874	0.205109540636042	0.222158432006836	1.17534151888414	A6TCW1	A6TCW1	1044
28.2395896911621	29.1173114776611	29.2279796600342	28.8890476226807	28.7587203979492	28.8173866271973	28.4562282562256	28.8161354064941						Completeproteome;Referenceproteome	4	4	4	34.5	34.5	34.5	17.395	0	38.656	3992200000	37	0.271923879323493	0.627557876414273	0.156364440917969	0.448603796383083	A6TCW2	A6TCW2	1045
29.7576560974121	30.0365600585938	30.2540607452393	30.3792724609375	30.2332935333252	30.3261375427246	30.1388263702393	30.2783031463623						Completeproteome;Referenceproteome	11	11	11	61.4	61.4	61.4	36.429	0	113.31	10127000000	89	0.430638639760148	0.562095419847328	-0.137252807617188	-0.542353922066676	A6TCW6	A6TCW6	1046
30.1613483428955	29.9750061035156	29.9019622802734	29.9590606689453	29.8218936920166	29.5692977905273	29.8149452209473	29.7972717285156						Completeproteome;Isomerase;Referenceproteome	18	18	18	67.9	67.9	67.9	34.49	0	91.835	8205400000	74	1.620825292681	0.165722113502935	0.248492240905762	1.28173077807785	A6TCX3	A6TCX3	1047
30.2780818939209	30.9112071990967	29.9845447540283	30.3269958496094	30.1962451934814	29.0425224304199	29.7136001586914	29.3101673126221						Completeproteome;Referenceproteome	8	8	8	26.9	26.9	26.9	19.153	0	27.334	9514700000	43	1.36122044789942	0.0721196581196581	0.809573650360107	1.88860795310597	A6TCX9	A6TCX9	1048
NaN	26.7504711151123	27.1511249542236	27.9951801300049	27.1883907318115	27.5081653594971	27.6054077148438	27.5295467376709						Completeproteome;DNA-binding;Referenceproteome;Transcription;Transcriptionregulation	4	4	4	16.3	16.3	16.3	36.996	0	6.0576	1369000000	19	0.189625378073935	0.693400641025641	-0.158952236175537	-0.363870308101381	A6TCY0	A6TCY0	1049
27.4542675018311	27.9961490631104	NaN	28.2132663726807	27.8708534240723	27.9577598571777	28.3736000061035	27.9342155456543						Completeproteome;Hydrolase;Protease;Referenceproteome	2	2	2	19.3	19.3	19.3	15.81	0	10.923	1825100000	17	0.254115452186182	0.650512733446519	-0.146212895711262	-0.425534338990746	A6TCY4	A6TCY4	1050
27.0976810455322	27.9903717041016	27.4486865997314	27.3298854827881	28.6758975982666	28.0458316802979	28.2124328613281	27.8433208465576						Completeproteome;Referenceproteome	2	2	2	18.4	18.4	18.4	15.181	0	36.843	2010600000	13	1.50993659798814	0.0653080568720379	-0.727714538574219	-1.96458166870409	A6TCY5	A6TCY5	1051
30.5147457122803	30.7848777770996	30.4870204925537	30.563383102417	31.1411437988281	31.2019805908203	31.2019214630127	31.0213508605957				+	MT_WT	Completeproteome;Referenceproteome	9	9	9	44.3	44.3	44.3	28.164	0	85.133	16138000000	87	3.35013820808981	0.0168192771084337	-0.554092407226563	-2.90048982097836	A6TCY6	A6TCY6	1052
28.3123321533203	27.8599987030029	28.326587677002	27.7083301544189	28.5721035003662	28.3976249694824	28.6234874725342	28.6734409332275						Completeproteome;Referenceproteome	3	3	3	20.6	20.6	20.6	20.521	0	7.7512	2740400000	18	1.6489778645945	0.0729254901960784	-0.514852046966553	-1.84029541799558	A6TCY7	A6TCY7	1053
31.7680931091309	31.9045486450195	31.6315746307373	31.5758762359619	32.6796569824219	32.6727600097656	32.1538505554199	32.4430503845215				+	MT_WT	Completeproteome;Referenceproteome	29	29	29	54.1	54.1	54.1	64.969	0	227.86	39286000000	290	2.74644070589809	0.0152207792207792	-0.767306327819824	-3.00557196142268	A6TCY8	A6TCY8	1054
27.2312335968018	25.7244491577148	NaN	26.1438846588135	28.3791484832764	27.9954490661621	28.3585872650146	28.2254543304443				+	MT_WT	Completeproteome;Membrane;NAD;Oxidoreductase;Referenceproteome;Transmembrane	3	3	3	4.6	4.6	4.6	32.972	0	11.762	1510500000	10	2.31288018808241	0.0115833333333333	-1.87313731511434	-3.73885645913205	A6TCY9	A6TCY9	1055
26.3728370666504	27.0403022766113	26.9722423553467	27.1252422332764	28.5649642944336	28.9985733032227	26.311466217041	28.358211517334						Completeproteome;Membrane;Referenceproteome;Transmembrane	4	4	4	6.7	6.7	6.7	63.985	0	3.2471	1939900000	13	0.973976784955001	0.0996034985422741	-1.18064785003662	-1.61179358284793	A6TCZ0	A6TCZ0	1056
NaN	28.3169994354248	28.0508728027344	28.49587059021	29.5294723510742	28.8756370544434	28.8771286010742	28.6627521514893						Completeproteome;Referenceproteome	2	2	2	13.6	13.6	13.6	18.285	0	13.564	3210400000	27	1.43253866865361	0.0724745762711864	-0.698333263397217	-1.94852686134834	A6TCZ1	A6TCZ1	1057
29.9762363433838	30.4307174682617	29.9360694885254	29.7246685028076	30.7319030761719	30.5792961120605	30.1059951782227	30.521032333374						Completeproteome;Referenceproteome	7	7	7	51	51	51	17.115	0	31.714	10775000000	80	1.23719522439398	0.117519379844961	-0.467633724212646	-1.5035383928209	A6TCZ2	A6TCZ2	1058
27.0270709991455	27.984354019165	27.6628875732422	27.7152862548828	28.8214378356934	28.355188369751	28.4734783172607	28.3484497070313				+	MT_WT	Completeproteome;Metal-binding;Nickel;Referenceproteome	2	2	2	21.1	21.1	21.1	12.924	0	37.712	2377800000	19	2.09942541841245	0.0296	-0.902238845825195	-2.63620717306892	A6TCZ3	A6TCZ3	1059
31.2002277374268	30.8884525299072	30.6518135070801	30.5680122375488	31.977840423584	31.396369934082	30.7396469116211	31.5054531097412						Completeproteome;Referenceproteome	10	10	10	47.9	47.9	47.9	31.552	0	174.48	19862000000	111	1.02199091819999	0.13303317535545	-0.577701091766357	-1.43381689110963	A6TCZ4	A6TCZ4	1060
27.7474632263184	28.1572589874268	28.2799434661865	27.7371196746826	28.6863899230957	27.5757141113281	28.6393413543701	27.8560848236084						Completeproteome;Referenceproteome	6	6	6	23.1	23.1	23.1	41.334	0	47.3	2373900000	21	0.276892034725862	0.597903372835005	-0.208936214447021	-0.493281207907527	A6TCZ6	A6TCZ6	1061
28.3527507781982	29.0712985992432	29.301929473877	29.1218128204346	28.7424945831299	29.8031044006348	30.4508113861084	30.1383380889893						Completeproteome;Referenceproteome	7	7	7	26.8	26.8	26.8	34.834	0	65.097	6207300000	50	0.99096032847093	0.113055408970976	-0.821739196777344	-1.52945388866257	A6TCZ7	A6TCZ7	1062
27.3960742950439	28.2873592376709	27.9214458465576	28.4375381469727	28.175313949585	28.8154640197754	28.4462432861328	28.5837688446045						ATP-binding;Completeproteome;DNA-binding;Lyase;Nucleotide-binding;Referenceproteome;Transcription;Transcriptionregulation;Two-componentregulatorysystem	4	4	4	10.5	10.5	10.5	77.65	0	42.185	2743900000	20	0.942921333736597	0.161319755600815	-0.494593143463135	-1.30609196174627	A6TCZ8	A6TCZ8	1063
27.2049903869629	27.9588108062744	27.8784160614014	27.6472568511963	27.3656959533691	28.024959564209	28.1598110198975	28.0768890380859						Completeproteome;Referenceproteome	3	3	3	11.8	11.8	11.8	53.434	0	31.924	1945700000	7	0.417364916876393	0.480016789087093	-0.234470367431641	-0.651347984967897	A6TCZ9	A6TCZ9	1064
31.1645889282227	30.9540061950684	30.8896141052246	30.7683296203613	30.7760391235352	30.7715587615967	30.8007774353027	30.6687316894531						ATP-binding;Completeproteome;DNA-binding;DNAdamage;DNArepair;Nucleotide-binding;Referenceproteome	27	27	27	37.9	37.9	37.9	95.081	0	151.29	16037000000	128	1.1294878071157	0.295900138696255	0.189857959747314	0.95380331952076	A6TD24	A6TD24	1066
26.6440277099609	26.9001197814941	26.3400936126709	26.891918182373	26.5231590270996	26.2558212280273	25.9732933044434	26.2708492279053						Completeproteome;DNA-binding;Referenceproteome;Transcription;Transcriptionregulation	3	3	3	20.7	20.7	20.7	15.653	0	11.256	789560000	13	1.34816544596498	0.11052688172043	0.438259124755859	1.54031003375006	A6TD29	A6TD29	1067
31.3961658477783	30.745189666748	31.105432510376	30.7471923828125	31.6962337493896	31.7361431121826	30.7829265594482	31.5387134552002						Completeproteome;Lipoprotein;Referenceproteome	13	13	13	56.3	56.3	56.3	39.358	0	165.13	21398000000	134	0.802364101648084	0.213604060913706	-0.440009117126465	-1.14675179261743	A6TD34	A6TD34	1069
26.594202041626	25.9050197601318	25.4237098693848	25.1489162445068	25.3058433532715	25.3649959564209	26.0794048309326	25.4399967193604						Completeproteome;Cytoplasm;Methyltransferase;Referenceproteome;S-adenosyl-L-methionine;Transferase	2	2	2	10.6	10.6	10.6	23.406	0	8.8347	451630000	6	0.24644710352156	0.617257950530035	0.220401763916016	0.463971119425084	A6TD35	A6TD35	1070
29.4211559295654	29.5187644958496	29.1980266571045	29.3572044372559	28.967357635498	29.0081176757813	29.4844303131104	28.8633098602295						Completeproteome;Isomerase;Referenceproteome;tRNAprocessing	12	12	12	47.3	47.3	47.3	39.102	0	49.291	5141300000	41	0.979123800943553	0.228472491909385	0.292984008789063	1.10721090490584	A6TD37	A6TD37	1071
29.621129989624	29.1525039672852	29.3407039642334	29.5693531036377	29.6008262634277	29.1293506622314	29.0915908813477	29.146276473999						Completeproteome;Isoprenebiosynthesis;Lyase;Metal-binding;Referenceproteome	6	6	6	56	56	56	16.954	0	20.613	5610600000	41	0.507295139356646	0.476632244467861	0.178911685943604	0.655792765156844	A6TD38	A6TD38	1072
28.51930809021	27.424222946167	27.5272369384766	27.6620044708252	28.1533012390137	27.5700759887695	27.7947635650635	27.544584274292						Completeproteome;Isoprenebiosynthesis;Nucleotidyltransferase;Referenceproteome;Transferase	4	4	4	26.7	26.7	26.7	25.658	0	28.864	1975700000	7	0.0207499799839779	0.9602	0.0175118446350098	0.0439767330644977	A6TD39	A6TD39	1073
25.7086734771729	25.6658992767334	25.5517730712891	25.4668750762939	25.5153274536133	25.2459754943848	25.3358592987061	25.5722179412842						Cellcycle;Celldivision;Cellinnermembrane;Cellmembrane;Coiledcoil;Completeproteome;Membrane;Referenceproteome;Transmembrane;Transmembranehelix	2	2	2	21	21	21	11.951	0	29.568	395840000	11	0.990482459516208	0.331963777490298	0.180960178375244	0.882777812304212	A6TD40	A6TD40	1074
28.2908344268799	28.8486728668213	27.7089233398438	27.8201293945313	29.0285205841064	27.9314556121826	28.6676998138428	28.3444766998291						ATP-binding;Completeproteome;Kinase;Nucleotide-binding;Phosphoprotein;Referenceproteome;Transferase	4	4	4	29.9	29.9	29.9	22.504	0	25.233	2861600000	14	0.412361124870933	0.443839285714286	-0.325898170471191	-0.707724192745268	A6TD42	A6TD42	1075
32.2114410400391	32.5196266174316	32.1147079467773	32.0846786499023	32.3405876159668	32.3187789916992	32.3332481384277	32.2540893554688						ATP-binding;Completeproteome;GTP-binding;Nucleotide-binding;Nucleotidyltransferase;Referenceproteome;Transferase	21	21	21	46.3	46.3	46.3	52.491	0	201.49	42723000000	233	0.332531128597334	0.680296535052377	-0.0790624618530273	-0.372133761058651	A6TD43	A6TD43	1076
31.2995834350586	31.6618690490723	31.7043361663818	31.4840450286865	32.1641998291016	31.9959411621094	31.9722347259521	31.8158149719238						ATP-binding;Completeproteome;Nucleotide-binding;Nucleotidyltransferase;Referenceproteome;Transferase	16	16	16	54	54	54	35.214	0	98.825	30138000000	153	2.07188971015194	0.0642307692307692	-0.449589252471924	-1.97256624007021	A6TD44	A6TD44	1077
27.1428737640381	26.7368602752686	27.01828956604	NaN	27.4770736694336	26.6817722320557	NaN	26.9112510681152						Cobalaminbiosynthesis;Completeproteome;Lyase;Methyltransferase;Multifunctionalenzyme;NAD;Oxidoreductase;Phosphoprotein;Porphyrinbiosynthesis;Referenceproteome;S-adenosyl-L-methionine;Transferase	8	6	6	19.7	17.4	17.4	50.986	0	22.248	1005500000	7	0.0760909593528439	0.879424657534247	-0.0573577880859375	-0.152471026891529	A6TD45	A6TD45	1078
32.689811706543	33.0441207885742	32.646800994873	32.5750427246094	33.2106285095215	32.9732627868652	32.9080772399902	32.9526863098145						Completeproteome;Cytoplasm;Oxidoreductase;Referenceproteome	23	23	23	61.1	61.1	61.1	27.814	0	212.63	64553000000	301	1.14560435096162	0.211862542955326	-0.272219657897949	-1.1551576309317	A6TD47	A6TD47	1079
33.3461227416992	33.493335723877	33.3920249938965	33.4805107116699	31.9615459442139	31.5416240692139	31.7316188812256	31.5560436248779				+	MT_WT	4Fe-4S;Amino-acidbiosynthesis;Completeproteome;Cysteinebiosynthesis;Heme;Iron;Iron-sulfur;Metal-binding;NADP;Oxidoreductase;Referenceproteome	36	36	36	63	63	63	64.048	0	323.31	65057000000	358	5.51749748802704	0	1.73029041290283	8.03778414572433	A6TD48	A6TD48	1080
33.1134338378906	32.949089050293	33.0161285400391	33.0199432373047	33.7588119506836	33.6562957763672	33.4457893371582	33.7485504150391				+	MT_WT	Amino-acidbiosynthesis;Completeproteome;Cysteinebiosynthesis;Electrontransport;FAD;Flavoprotein;FMN;NADP;Oxidoreductase;Referenceproteome;Transport	30	30	30	56.1	56.1	56.1	66.019	0	323.31	91607000000	470	3.64239007457316	0.0109333333333333	-0.627713203430176	-3.28332063697915	A6TD49;REV__A6T632	A6TD49	1081
